RecordID,CallNumber,CallDateTime,Priority,District,Description,IncidentLocation,ZipCode,Neighborhood,PoliceDistrict,PolicePost,CouncilDistrict,SheriffDistricts,Community_Statistical_Areas,Census_Tracts,VRIZones,Location
1500733,P172382983,08/26/2017 11:21:00 PM,High,ED,SHOOTING,1300 N LUZERNE AV,21213,Berea,Eastern,332,13,D5,Clifton-Berea,Census Tract 803.01,,"1300 N LUZERNE AV
BALTIMORE, MD
(39.306001, -76.581323)"
1502640,P172380862,08/26/2017 09:37:00 AM,High,NE,SHOOTING,3300 ELMORA AV,21213,Four By Four,Northeastern,434,13,D5,Belair-Edison,Census Tract 801.02,,"3300 ELMORA AV
BALTIMORE, MD
(39.315892, -76.576908)"
1503915,P172372708,08/25/2017 08:54:00 PM,High,SW,SHOOTING,200 BLK S COLLINS AV,21229,Irvington,Southwestern,843,8,D10,Allendale/Irvington/S. Hilton,Census Tract 2008,,"200 BLK S COLLINS AV
BALTIMORE, MD
(39.283089, -76.683355)"
1503917,P172372692,08/25/2017 08:54:00 PM,High,SW,SHOOTING,200 S COLLINS AV,21229,Irvington,Southwestern,843,8,D10,Allendale/Irvington/S. Hilton,Census Tract 2008,,"200 S COLLINS AV
BALTIMORE, MD
(39.283089, -76.683355)"
1502631,P172380877,08/26/2017 09:39:00 AM,High,NE,SHOOTING,3300 ELMORA AV,21213,Four By Four,Northeastern,434,13,D5,Belair-Edison,Census Tract 801.02,,"3300 ELMORA AV
BALTIMORE, MD
(39.315892, -76.576908)"
1502632,P172380875,08/26/2017 09:39:00 AM,High,NE,SHOOTING,3300 BLK ELMORA AV,21213,Four By Four,Northeastern,434,13,D5,Belair-Edison,Census Tract 801.02,,"3300 BLK ELMORA AV
BALTIMORE, MD
(39.315892, -76.576908)"
1503637,P172373003,08/25/2017 10:34:00 PM,High,SE,SHOOTING,200 BLK N BOND ST,21231,Dunbar-Broadway,Southeastern,212,12,D7,Oldtown/Middle East,Census Tract 2805,,"200 BLK N BOND ST
BALTIMORE, MD
(39.292859, -76.595855)"
1503883,P172372740,08/25/2017 09:04:00 PM,High,SW,SHOOTING,900 S CATON AV,21229,Violetville,Southwestern,832,10,D10,Morrell Park/Violetville,Census Tract 2501.03,,"900 S CATON AV
BALTIMORE, MD
(39.272628, -76.670816)"
1505990,P172370322,08/25/2017 03:26:00 AM,High,NE,SHOOTING,3800 BLK SINCLAIR LN,21213,Belair-Edison,Northeastern,432,13,D6,Belair-Edison,Census Tract 2603.02,,"3800 BLK SINCLAIR LN
BALTIMORE, MD
(39.313669, -76.563354)"
1508450,P172360938,08/24/2017 10:04:00 AM,High,WD,SHOOTING,2700 PENNSYLVANIA AV,21217,Penn North,Western,733,7,D9,Greater Mondawmin,Census Tract 1504,Western,"2700 PENNSYLVANIA AV
BALTIMORE, MD
(39.312552, -76.645509)"
1507944,P172361508,08/24/2017 01:36:00 PM,High,WD,SHOOTING,2100 WHITTIER AV,21217,Mondawmin,Western,731,7,D9,Greater Mondawmin,Census Tract 1504,Western,"2100 WHITTIER AV
BALTIMORE, MD
(39.315246, -76.649913)"
1508453,P172360937,08/24/2017 10:04:00 AM,High,WD,SHOOTING,2700 PENNSYLVANIA AV,21217,Penn North,Western,733,7,D9,Greater Mondawmin,Census Tract 1504,Western,"2700 PENNSYLVANIA AV
BALTIMORE, MD
(39.312552, -76.645509)"
1509452,P172353067,08/23/2017 10:20:00 PM,High,NW,SHOOTING,5300 CORDELIA AV,21215,Arlington,Northwestern,633,5,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.01,Northwestern,"5300 CORDELIA AV
BALTIMORE, MD
(39.347132, -76.683107)"
1510464,P172351939,08/23/2017 04:27:00 PM,High,ED,SHOOTING,800 N GLOVER ST,21205,Madison-Eastend,Eastern,323,13,D5,Madison/East End,Census Tract 702,Eastern2,"800 N GLOVER ST
BALTIMORE, MD
(39.300343, -76.580248)"
1509496,P172353024,08/23/2017 10:06:00 PM,High,SW,SHOOTING,2200 WILKENS AV,21223,Carrollton Ridge,Southwestern,841,9,D8,Southwest Baltimore,Census Tract 2005,Tri-District,"2200 WILKENS AV
BALTIMORE, MD
(39.280747, -76.650682)"
1509386,P172353145,08/23/2017 10:44:00 PM,High,SW,SHOOTING,4400 FREDERICK AV,21229,Irvington,Southwestern,833,8,D10,Allendale/Irvington/S. Hilton,Census Tract 2501.02,,"4400 FREDERICK AV
BALTIMORE, MD
(39.281563, -76.688689)"
1510462,P172351940,08/23/2017 04:27:00 PM,High,ED,SHOOTING,800 N GLOVER ST,21205,Madison-Eastend,Eastern,323,13,D5,Madison/East End,Census Tract 702,Eastern2,"800 N GLOVER ST
BALTIMORE, MD
(39.300343, -76.580248)"
1508900,P172360381,08/24/2017 04:58:00 AM,High,SE,SHOOTING,6100 BLK CARDIFF AV,21224,Broening Manor,Southeastern,243,1,D7,Southeastern,Census Tract 2606.05,,"6100 BLK CARDIFF AV
BALTIMORE, MD
(39.276476, -76.54364)"
1510466,P172351936,08/23/2017 04:26:00 PM,High,ED,SHOOTING,800 BLK N GLOVER ST,21205,Madison-Eastend,Eastern,323,13,D5,Madison/East End,Census Tract 702,Eastern2,"800 BLK N GLOVER ST
BALTIMORE, MD
(39.300343, -76.580248)"
1510465,P172351931,08/23/2017 04:27:00 PM,High,ED,SHOOTING,2600 BLK ASHLAND AV,21205,Madison-Eastend,Eastern,323,13,D5,Madison/East End,Census Tract 702,Eastern2,"2600 BLK ASHLAND AV
BALTIMORE, MD
(39.30103, -76.580555)"
1510191,P172352260,08/23/2017 05:56:00 PM,High,ED,SHOOTING,2000 E NORTH AV,21213,Broadway East,Eastern,331,12,D5,Greenmount East,Census Tract 806,,"2000 E NORTH AV
BALTIMORE, MD
(39.312324, -76.590042)"
1512479,P172342996,08/22/2017 09:44:00 PM,High,NW,SHOOTING,3500 W ROGERS AV,21215,Pimlico Good Neighbors,Northwestern,633,5,D1,Pimlico/Arlington/Hilltop,Census Tract 2717,,"3500 W ROGERS AV
BALTIMORE, MD
(39.352277, -76.682344)"
1511998,P172350221,08/23/2017 02:11:00 AM,High,ND,SHOOTING,5500 YORK RD,21212,Mid-Govans,Northern,523,4,D2,Chinquapin Park/Belvedere,Census Tract 2708.05,,"5500 YORK RD
BALTIMORE, MD
(39.357327, -76.609913)"
1512480,P172342997,08/22/2017 09:43:00 PM,High,NW,SHOOTING,3500 W ROGERS AV,21215,Pimlico Good Neighbors,Northwestern,633,5,D1,Pimlico/Arlington/Hilltop,Census Tract 2717,,"3500 W ROGERS AV
BALTIMORE, MD
(39.352277, -76.682344)"
1511996,P172350215,08/23/2017 02:11:00 AM,High,ND,SHOOTING,5400 BLK YORK RD,21212,Mid-Govans,Northern,523,4,D2,Chinquapin Park/Belvedere,Census Tract 2710.02,,"5400 BLK YORK RD
BALTIMORE, MD
(39.356169, -76.609901)"
1513867,P172341485,08/22/2017 01:46:00 PM,High,WD,SHOOTING,900 BENNETT PL,21223,Harlem Park,Western,713,9,D8,Sandtown-Winchester/Harlem Park,Census Tract 1703,Central,"900 BENNETT PL
BALTIMORE, MD
(39.295017, -76.632322)"
1513860,P172341508,08/22/2017 01:48:00 PM,High,WD,SHOOTING,900 BENNETT PL,21223,Harlem Park,Western,713,9,D8,Sandtown-Winchester/Harlem Park,Census Tract 1703,Central,"900 BENNETT PL
BALTIMORE, MD
(39.295017, -76.632322)"
1513873,P172341486,08/22/2017 01:45:00 PM,High,WD,SHOOTING,900 N FREMONT AV,21217,Sandtown-Winchester,Western,743,9,D8,Sandtown-Winchester/Harlem Park,Census Tract 1601,Central,"900 N FREMONT AV
BALTIMORE, MD
(39.299273, -76.634573)"
1513869,P172341487,08/22/2017 01:45:00 PM,High,WD,SHOOTING,500 BLK N FREMONT AV,21201,Harlem Park,Western,713,9,D8,Poppleton/The Terraces/Hollins Market,Census Tract 1801,Central,"500 BLK N FREMONT AV
BALTIMORE, MD
(39.294695, -76.632044)"
1515499,P172332711,08/21/2017 09:36:00 PM,High,ED,SHOOTING,2100 BLK AIKEN ST,21218,East Baltimore Midway,Eastern,342,12,D5,Midway/Coldstream,Census Tract 908,Eastern1,"2100 BLK AIKEN ST
BALTIMORE, MD
(39.314128, -76.600333)"
1515506,P172332719,08/21/2017 09:35:00 PM,High,ED,SHOOTING,2100 AIKEN ST,21218,East Baltimore Midway,Eastern,342,12,D5,Midway/Coldstream,Census Tract 908,Eastern1,"2100 AIKEN ST
BALTIMORE, MD
(39.314128, -76.600333)"
1515492,P172332717,08/21/2017 09:38:00 PM,High,ED,SHOOTING,2100 AIKEN ST,21218,East Baltimore Midway,Eastern,342,12,D5,Midway/Coldstream,Census Tract 908,Eastern1,"2100 AIKEN ST
BALTIMORE, MD
(39.314128, -76.600333)"
1516514,P172331586,08/21/2017 03:26:00 PM,High,SD,SHOOTING,4400 BLK PENNINGTON AV,21226,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"4400 BLK PENNINGTON AV
BALTIMORE, MD
(39.226029, -76.588523)"
1515507,P172332705,08/21/2017 09:34:00 PM,High,ED,SHOOTING,2100 BLK AIKEN ST,21218,East Baltimore Midway,Eastern,342,12,D5,Midway/Coldstream,Census Tract 908,Eastern1,"2100 BLK AIKEN ST
BALTIMORE, MD
(39.314128, -76.600333)"
1516885,P172331195,08/21/2017 12:55:00 PM,High,ED,SHOOTING,JOHNS HOPKINS ER,21287,Dunbar-Broadway,Eastern,321,13,D5,Oldtown/Middle East,Census Tract 604,,"JOHNS HOPKINS ER BALTIMORE, MD
(39.541065, -77.228931)"
1517282,P172330769,08/21/2017 09:35:00 AM,High,NW,SHOOTING,2600 ULMAN AV,21215,Park Circle,Northwestern,612,6,D1,Southern Park Heights,Census Tract 1512,,"2600 ULMAN AV
BALTIMORE, MD
(39.32976, -76.658281)"
1517291,P172330755,08/21/2017 09:31:00 AM,High,NW,SHOOTING,3400 COTTAGE AV,21215,Park Circle,Northwestern,612,6,D1,Southern Park Heights,Census Tract 1512,,"3400 COTTAGE AV
BALTIMORE, MD
(39.327392, -76.657428)"
1517290,P172330759,08/21/2017 09:32:00 AM,High,NW,SHOOTING,3500 COTTAGE AV,21215,Park Circle,Northwestern,612,6,D1,Southern Park Heights,Census Tract 1512,,"3500 COTTAGE AV
BALTIMORE, MD
(39.3286, -76.657429)"
1517289,P172330758,08/21/2017 09:32:00 AM,High,NW,SHOOTING,2600 ULMAN AV,21215,Park Circle,Northwestern,612,6,D1,Southern Park Heights,Census Tract 1512,,"2600 ULMAN AV
BALTIMORE, MD
(39.32976, -76.658281)"
1515844,P172332332,08/21/2017 07:25:00 PM,High,WD,SHOOTING,900 BLK N MONROE ST,21217,Midtown-Edmondson,Western,722,9,D8,Sandtown-Winchester/Harlem Park,Census Tract 1604,,"900 BLK N MONROE ST
BALTIMORE, MD
(39.299101, -76.647544)"
1520267,P172320430,08/20/2017 03:25:00 AM,High,SW,SHOOTING,2800 ELLICOTT DY,21216,Winchester,Southwestern,814,9,D9,Greater Rosemont,Census Tract 1607,,"2800 ELLICOTT
DY BALTIMORE, MD
(39.302498, -76.66375)"
1522785,P172310854,08/19/2017 09:41:00 AM,High,NE,SHOOTING,2800 THE ALAMEDA,21218,Coldstream Homestead Montebello,Northeastern,411,14,D5,Midway/Coldstream,Census Tract 906,,"2800 THE
ALAMEDA BALTIMORE, MD
(39.075695, -94.565794)"
1523242,P172310329,08/19/2017 02:43:00 AM,High,SD,SHOOTING,500 ANNABEL AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"500 ANNABEL AV
BALTIMORE, MD
(39.237785, -76.60312)"
1523253,P172310317,08/19/2017 02:40:00 AM,High,SD,SHOOTING,500 ANNABEL AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"500 ANNABEL AV
BALTIMORE, MD
(39.237785, -76.60312)"
1523251,P172310318,08/19/2017 02:40:00 AM,High,SD,SHOOTING,500 ANNABEL AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"500 ANNABEL AV
BALTIMORE, MD
(39.237785, -76.60312)"
1522789,P172310840,08/19/2017 09:39:00 AM,High,NE,SHOOTING,2700 THE ALAMEDA,21218,Coldstream Homestead Montebello,Northeastern,411,14,D5,Midway/Coldstream,Census Tract 907,,"2700 THE
ALAMEDA BALTIMORE, MD
(35.030949, -78.443079)"
1523568,P172303213,08/18/2017 11:42:00 PM,High,ED,SHOOTING,1600 BLK CLIFTVIEW AV,21213,Darley Park,Eastern,342,12,D5,Clifton-Berea,Census Tract 805,Eastern1,"1600 BLK CLIFTVIEW AV
BALTIMORE, MD
(39.315203, -76.595569)"
1523249,P172310325,08/19/2017 02:40:00 AM,High,SD,SHOOTING,500 BLK ANNABEL AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"500 BLK ANNABEL AV
BALTIMORE, MD
(39.237785, -76.60312)"
1527728,P172291768,08/17/2017 03:05:00 PM,High,ED,SHOOTING,2400 E NORTH AV,21213,Broadway East,Eastern,331,13,D5,Clifton-Berea,Census Tract 802,,"2400 E NORTH AV
BALTIMORE, MD
(39.31264, -76.583093)"
1526211,P172300196,08/18/2017 01:34:00 AM,High,WD,SHOOTING,1800 BLK N SMALLWOOD ST,21216,Easterwood,Western,741,7,D9,Greater Rosemont,Census Tract 1503,Western,"1800 BLK N SMALLWOOD ST
BALTIMORE, MD
(39.308741, -76.65264)"
1526694,P172292901,08/17/2017 09:43:00 PM,High,SW,SHOOTING,500 N EDGEWOOD ST,21229,Allendale,Southwestern,843,8,D10,Allendale/Irvington/S. Hilton,Census Tract 2007.01,,"500 N EDGEWOOD ST
BALTIMORE, MD
(39.29272, -76.67547)"
1527727,P172291761,08/17/2017 03:05:00 PM,High,ED,SHOOTING,1800 N PORT ST,21213,Broadway East,Eastern,331,13,D5,Clifton-Berea,Census Tract 802,,"1800 N PORT ST
BALTIMORE, MD
(39.311436, -76.583764)"
1529706,P172282822,08/16/2017 09:02:00 PM,High,ND,SHOOTING,3000 BLK WYLIE AV,21215,Parklane,Northern,532,6,D2,Southern Park Heights,Census Tract 2716,,"3000 BLK WYLIE AV
BALTIMORE, MD
(39.341988, -76.665156)"
1529332,P172283252,08/16/2017 11:36:00 PM,High,ED,SHOOTING,300 N BROADWAY,21231,Dunbar-Broadway,Southeastern,212,12,D7,Oldtown/Middle East,Census Tract 2805,,"300 N BROADWAY
BALTIMORE, MD
(39.294865, -76.594177)"
1531471,P172280875,08/16/2017 10:20:00 AM,High,WD,SHOOTING,2500 BLK PENNSYLVANIA AV,21217,Penn North,Western,733,7,D9,Penn North/Reservoir Hill,Census Tract 1501,Western,"2500 BLK PENNSYLVANIA AV
BALTIMORE, MD
(39.310664, -76.643269)"
1532920,P172272470,08/15/2017 06:50:00 PM,High,NE,SHOOTING,1500 BLK E 35TH ST,21218,Ednor Gardens-Lakeside,Northeastern,412,14,D4,Northwood,Census Tract 902,,"1500 BLK E 35TH ST
BALTIMORE, MD
(39.330928, -76.594431)"
1532205,P172280014,08/16/2017 12:06:00 AM,High,ED,SHOOTING,1700 E LAFAYETTE AV,21213,Broadway East,Eastern,331,12,D5,Greenmount East,Census Tract 806,Eastern1,"1700 E LAFAYETTE AV
BALTIMORE, MD
(39.31065, -76.594453)"
1532276,P172273173,08/15/2017 11:26:00 PM,High,NE,SHOOTING,4300 WILLSHIRE AV,21206,Frankford,Northeastern,444,2,D4,Cedonia/Frankford,Census Tract 2601.02,,"4300 WILLSHIRE AV
BALTIMORE, MD
(39.338338, -76.548334)"
1532269,P172273197,08/15/2017 11:29:00 PM,High,NE,SHOOTING,4300 WILLSHIRE AV,21206,Frankford,Northeastern,444,2,D4,Cedonia/Frankford,Census Tract 2601.02,,"4300 WILLSHIRE AV
BALTIMORE, MD
(39.338338, -76.548334)"
1534516,P172270680,08/15/2017 08:26:00 AM,High,NE,SHOOTING,1200 BLK EVESHAM AV,21239,Ramblewood,Northeastern,414,4,D3,Loch Raven,Census Tract 2708.02,,"1200 BLK EVESHAM AV
BALTIMORE, MD
(39.361576, -76.593448)"
1536164,P172261969,08/14/2017 05:02:00 PM,High,WD,SHOOTING,500 N FREMONT AV,21201,Heritage Crossing,Central,121,11,D8,Upton/Druid Heights,Census Tract 1703,Central,"500 N FREMONT AV
BALTIMORE, MD
(39.294695, -76.632044)"
1536605,P172261474,08/14/2017 02:18:00 PM,High,NW,SHOOTING,3500 FAIRVIEW AV,21216,Forest Park,Northwestern,642,7,D9,Forest Park/Walbrook,Census Tract 1508,,"3500 FAIRVIEW AV
BALTIMORE, MD
(39.322371, -76.676239)"
1539291,P172251337,08/13/2017 01:51:00 PM,High,SD,SHOOTING,3700 S HANOVER ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"3700 S HANOVER ST
BALTIMORE, MD
(39.237471, -76.610079)"
1539295,P172251341,08/13/2017 01:51:00 PM,High,SD,SHOOTING,3700 BLK S HANOVER ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"3700 BLK S HANOVER ST
BALTIMORE, MD
(39.237471, -76.610079)"
1541613,P172241800,08/12/2017 04:44:00 PM,High,ED,SHOOTING,1500 BLK HOLBROOK ST,21202,Oliver,Eastern,343,12,D5,Greenmount East,Census Tract 909,Eastern1,"1500 BLK HOLBROOK ST
BALTIMORE, MD
(39.307243, -76.60314)"
1542788,P172240480,08/12/2017 06:32:00 AM,High,SW,SHOOTING,900 S CATON AV,21216,Garwyn Oaks,Northwestern,641,6,D9,Forest Park/Walbrook,Census Tract 1508,,"900 S CATON AV
BALTIMORE, MD
(39.272628, -76.670816)"
1544790,P172231488,08/11/2017 01:47:00 PM,High,NE,SHOOTING,2900 KENTUCKY AV,21213,Belair-Edison,Northeastern,432,13,D5,Belair-Edison,Census Tract 801.01,,"2900 KENTUCKY AV
BALTIMORE, MD
(39.323985, -76.571022)"
1546559,P172222622,08/10/2017 08:40:00 PM,High,SW,SHOOTING,WESTSIDE SHOPPING CENTER,21223,Millhill,Southwestern,841,9,D8,Southwest Baltimore,Census Tract 2005,Tri-District,"WESTSIDE SHOPPING CENTER BALTIMORE, MD
(38.337216, -75.104879)"
1547085,P172222047,08/10/2017 05:18:00 PM,High,WD,SHOOTING,200 BLK N PAYSON ST,21223,Penrose/Fayette Street Outreach,Western,714,9,D8,Southwest Baltimore,Census Tract 2001,,"200 BLK N PAYSON ST
BALTIMORE, MD
(39.290621, -76.648822)"
1546639,P172222540,08/10/2017 08:13:00 PM,High,WD,SHOOTING,900 N BENTALOU ST,21216,Bridgeview/Greenlawn,Western,723,9,D9,Greater Rosemont,Census Tract 1605,,"900 N BENTALOU ST
BALTIMORE, MD
(39.298701, -76.653443)"
1546428,P172222773,08/10/2017 09:34:00 PM,High,NW,SHOOTING,3800 LIBERTY HEIGHTS AV,21215,Callaway-Garrison,Northwestern,642,6,D1,Dorchester/Ashburton,Census Tract 1510,,"3800 LIBERTY HEIGHTS AV
BALTIMORE, MD
(39.326434, -76.679094)"
1547088,P172222042,08/10/2017 05:18:00 PM,High,WD,SHOOTING,2000 BLK PENROSE AV,21223,Penrose/Fayette Street Outreach,Western,714,9,D8,Southwest Baltimore,Census Tract 2001,,"2000 BLK PENROSE AV
BALTIMORE, MD
(39.291179, -76.649324)"
1547073,P172222065,08/10/2017 05:21:00 PM,High,WD,SHOOTING,1900 PENROSE AV,21223,Penrose/Fayette Street Outreach,Western,714,9,D8,Southwest Baltimore,Census Tract 2001,,"1900 PENROSE AV
BALTIMORE, MD
(39.291227, -76.647571)"
1548376,P172220590,08/10/2017 07:50:00 AM,High,ED,SHOOTING,1800 ORLEANS ST,21224,Baltimore Highlands,Southeastern,224,1,D6,Orangeville/East Highlandtown,Census Tract 2604.04,,"1800 ORLEANS ST
BALTIMORE, MD
(39.295292, -76.591603)"
1548373,P172220593,08/10/2017 07:54:00 AM,High,NW,SHOOTING,4000 W BELVEDERE AV,21215,Langston Hughes,Northwestern,613,6,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.02,Northwestern,"4000 W BELVEDERE AV
BALTIMORE, MD
(39.344178, -76.682442)"
1549642,P172212391,08/09/2017 06:56:00 PM,High,SW,SHOOTING,2100 BLK EAGLE ST,21223,Carrollton Ridge,Southwestern,841,9,D8,Southwest Baltimore,Census Tract 2005,,"2100 BLK EAGLE ST
BALTIMORE, MD
(39.280356, -76.649107)"
1552036,P172202955,08/08/2017 10:02:00 PM,High,SW,SHOOTING,4500 EDMONDSON AV,21229,Rognel Heights,Southwestern,822,8,D10,Beechfield/Ten Hills/West Hills,Census Tract 2804.01,,"4500 EDMONDSON AV
BALTIMORE, MD
(39.293474, -76.692221)"
1554566,P172200115,08/08/2017 01:12:00 AM,High,WD,SHOOTING,1700 BLK W LEXINGTON ST,21223,Harlem Park,Western,713,9,D8,Sandtown-Winchester/Harlem Park,Census Tract 1603,,"1700 BLK W LEXINGTON ST
BALTIMORE, MD
(39.290618, -76.644127)"
1554850,P172192836,08/07/2017 10:31:00 PM,High,ND,SHOOTING,2400 W BELVEDERE AV,21215,Levindale,Northern,532,6,D2,Pimlico/Arlington/Hilltop,Census Tract 2717,,"2400 W BELVEDERE AV
BALTIMORE, MD
(39.354767, -76.662273)"
1554881,P172192818,08/07/2017 10:17:00 PM,High,ND,SHOOTING,3000 DRUID PARK DR,21215,Park Circle,Northwestern,612,7,D1,Greater Mondawmin,Census Tract 1505,,"3000 DRUID PARK DR
BALTIMORE, MD
(39.323198, -76.662076)"
1557284,P172190113,08/07/2017 01:10:00 AM,High,WD,SHOOTING,1700 BLK RUXTON AV,21216,Coppin Heights/Ash-Co-East,Western,723,7,D9,Greater Rosemont,Census Tract 1503,Western,"1700 BLK RUXTON AV
BALTIMORE, MD
(39.307742, -76.65498)"
1558448,P172181686,08/06/2017 04:14:00 PM,High,CD,SHOOTING,100 N HOWARD ST,21201,Downtown,Central,111,11,D7,Downtown/Seton Hill,Census Tract 401,,"100 N HOWARD ST
BALTIMORE, MD
(39.290597, -76.619519)"
1556135,P172191428,08/07/2017 02:12:00 PM,High,NW,SHOOTING,4600 LIBERTY HEIGHTS AV,21207,Howard Park,Northwestern,622,5,D1,Howard Park/West Arlington,Census Tract 2801.02,,"4600 LIBERTY HEIGHTS AV
BALTIMORE, MD
(39.330971, -76.694512)"
1557287,P172190104,08/07/2017 01:07:00 AM,High,WD,SHOOTING,1700 BLK RUXTON AV,21216,Coppin Heights/Ash-Co-East,Western,723,7,D9,Greater Rosemont,Census Tract 1503,Western,"1700 BLK RUXTON AV
BALTIMORE, MD
(39.307742, -76.65498)"
1557286,P172190109,08/07/2017 01:08:00 AM,High,WD,SHOOTING,1700 RUXTON AV,21216,Coppin Heights/Ash-Co-East,Western,723,7,D9,Greater Rosemont,Census Tract 1503,Western,"1700 RUXTON AV
BALTIMORE, MD
(39.307742, -76.65498)"
1557606,P172182608,08/06/2017 10:12:00 PM,High,WD,SHOOTING,800 N CAREY ST,21217,Harlem Park,Western,713,9,D8,Sandtown-Winchester/Harlem Park,Census Tract 1601,Central,"800 N CAREY ST
BALTIMORE, MD
(39.297978, -76.638638)"
1560290,P172172708,08/05/2017 09:58:00 PM,High,SW,SHOOTING,2800 BAKER ST,21216,Northwest Community Action,Southwestern,813,7,D9,Greater Rosemont,Census Tract 1607,,"2800 BAKER ST
BALTIMORE, MD
(39.306032, -76.663839)"
1561042,P172171882,08/05/2017 05:00:00 PM,High,SD,SHOOTING,1200 BLK SARGEANT ST,21223,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"1200 BLK SARGEANT ST
BALTIMORE, MD
(39.282038, -76.63457)"
1560291,P172172713,08/05/2017 09:58:00 PM,High,SW,SHOOTING,2800 BAKER ST,21216,Northwest Community Action,Southwestern,813,7,D9,Greater Rosemont,Census Tract 1607,,"2800 BAKER ST
BALTIMORE, MD
(39.306032, -76.663839)"
1561046,P172171883,08/05/2017 05:00:00 PM,High,SD,SHOOTING,1300 BLK SARGEANT ST,21223,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"1300 BLK SARGEANT ST
BALTIMORE, MD
(39.280776, -76.63611)"
1561332,P172171570,08/05/2017 02:46:00 PM,High,WD,SHOOTING,2000 W BALTIMORE ST,21223,Penrose/Fayette Street Outreach,Western,714,9,D8,Southwest Baltimore,Census Tract 2001,,"2000 W BALTIMORE ST
BALTIMORE, MD
(39.288027, -76.648633)"
1566150,P172152829,08/03/2017 08:39:00 PM,High,SW,SHOOTING,300 N MONASTERY AV,21229,Allendale,Southwestern,842,8,D10,Allendale/Irvington/S. Hilton,Census Tract 2007.01,,"300 N MONASTERY AV
BALTIMORE, MD
(39.290041, -76.673806)"
1567930,P172150836,08/03/2017 09:41:00 AM,High,ND,SHOOTING,3600 FALLS RD,21211,Hampden,Northern,531,7,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1308.04,,"3600 FALLS RD
BALTIMORE, MD
(39.331032, -76.634963)"
1568927,P172142932,08/02/2017 09:53:00 PM,High,WD,SHOOTING,2500 BLK FRANCIS ST,21217,Penn North,Western,733,7,D2,Penn North/Reservoir Hill,Census Tract 1303,Western,"2500 BLK FRANCIS ST
BALTIMORE, MD
(39.312786, -76.642099)"
1570525,P172141190,08/02/2017 12:11:00 PM,High,ED,SHOOTING,1800 ORLEANS ST,21287,Dunbar-Broadway,Eastern,321,13,D5,Oldtown/Middle East,Census Tract 604,,"1800 ORLEANS ST
BALTIMORE, MD
(39.295292, -76.591603)"
1569689,P172142088,08/02/2017 05:13:00 PM,High,SD,SHOOTING,4200 6TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.02,,"4200 6TH ST
BALTIMORE, MD
(39.229104, -76.601789)"
1572716,P172132080,08/01/2017 05:03:00 PM,High,ED,SHOOTING,900 ABBOTT CT,21202,Oldtown,Eastern,312,12,D5,Oldtown/Middle East,Census Tract 1002,,"900 ABBOTT CT
BALTIMORE, MD
(39.301162, -76.604398)"
1572718,P172132089,08/01/2017 05:03:00 PM,High,ED,SHOOTING,900 BLK ABBOTT CT,21202,Oldtown,Eastern,312,12,D5,Oldtown/Middle East,Census Tract 1002,,"900 BLK ABBOTT CT
BALTIMORE, MD
(39.301162, -76.604398)"
1572714,P172132083,08/01/2017 05:03:00 PM,High,ED,SHOOTING,900 BLK ABBOTT CT,21202,Oldtown,Eastern,312,12,D5,Oldtown/Middle East,Census Tract 1002,,"900 BLK ABBOTT CT
BALTIMORE, MD
(39.301162, -76.604398)"
1572726,P172132078,08/01/2017 05:02:00 PM,High,ED,SHOOTING,900 ABBOTT CT,21202,Oldtown,Eastern,312,12,D5,Oldtown/Middle East,Census Tract 1002,,"900 ABBOTT CT
BALTIMORE, MD
(39.301162, -76.604398)"
1576997,P172120545,07/31/2017 08:07:00 AM,High,NE,SHOOTING,6400 EVERALL AV,21206,Rosemont East,Northeastern,425,2,D4,Hamilton,Census Tract 2705.02,,"6400 EVERALL AV
BALTIMORE, MD
(39.354252, -76.537003)"
1578235,P172112130,07/30/2017 06:45:00 PM,High,ED,SHOOTING,1600 E EAGER ST,21205,Gay Street,Eastern,313,12,D5,Oldtown/Middle East,Census Tract 704,,"1600 E EAGER ST
BALTIMORE, MD
(39.301774, -76.596416)"
