RecordID,CallNumber,CallDateTime,Priority,District,Description,IncidentLocation,ZipCode,Neighborhood,PoliceDistrict,PolicePost,CouncilDistrict,SheriffDistricts,Community_Statistical_Areas,Census_Tracts,VRIZones,Location
2519457,P162432906,08/30/2016 09:20:00 PM,Medium,SD,PROSTITUTION,200 JACK ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"200 JACK ST
BALTIMORE, MD
(39.233925, -76.610015)"
2519019,P162440115,08/31/2016 01:09:00 AM,Medium,NW,PROSTITUTION,GARRISON BL/GRANTLEY RD,21216,Garwyn Oaks,Northwestern,641,6,D9,Forest Park/Walbrook,Census Tract 1508,,"GARRISON BL
BALTIMORE, MD"
1344300,P172960346,10/23/2017 06:25:00 AM,Medium,ND,PROSTITUTION,N CALVERT ST/E 0RD ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"N E CALVERT ST
BALTIMORE, MD"
1344603,P172960002,10/22/2017 11:58:00 PM,Medium,SE,PROSTITUTION,DUNDALK AV/RAILWAY AV,21222,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"DUNDALK AV
BALTIMORE, MD"
2518937,P162440216,08/31/2016 02:04:00 AM,Medium,NW,PROSTITUTION,GARRISON BL/GRANTLEY RD,21216,Garwyn Oaks,Northwestern,641,6,D9,Forest Park/Walbrook,Census Tract 1508,,"GARRISON BL
BALTIMORE, MD"
4129974,P150662752,03/07/2015 10:59:00 PM,Medium,ND,PROSTITUTION,HUNTINGDON AV/W 0TH ST,21211,Remington,Northern,511,12,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1207,,"W HUNTINGDON AV
BALTIMORE, MD"
1344095,P172960593,10/23/2017 09:09:00 AM,Medium,SW,PROSTITUTION,2900 BLK WASHINGTON BL,21230,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2502.06,,"2900 BLK
WASHINGTON BL BALTIMORE, MD"
1346172,P172950975,10/22/2017 12:06:00 PM,Medium,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
2520611,P162431636,08/30/2016 02:36:00 PM,Medium,ED,PROSTITUTION,DARLEY AV/ROBB ST,21218,East Baltimore Midway,Eastern,342,12,D5,Midway/Coldstream,Census Tract 908,Eastern1,"DARLEY AV
BALTIMORE, MD"
1346092,P172951069,10/22/2017 12:48:00 PM,Medium,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
2520130,P162432186,08/30/2016 05:19:00 PM,Medium,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
2520018,P162432299,08/30/2016 06:02:00 PM,Medium,SE,PROSTITUTION,S CONKLING ST/CLAREMONT ST,21224,Highlandtown,Southeastern,231,1,D6,Highlandtown,Census Tract 2608,,"S CONKLING ST
BALTIMORE, MD"
2519925,P162432406,08/30/2016 06:31:00 PM,Medium,SW,PROSTITUTION,2800 BLK WASHINGTON BL,21230,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2502.06,,"2800 BLK
WASHINGTON BL BALTIMORE, MD"
2520098,P162432214,08/30/2016 05:33:00 PM,Medium,SD,PROSTITUTION,1100 S CAREY ST,21223,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"1100 S CAREY ST
BALTIMORE, MD
(39.281301, -76.636261)"
2521668,P162430417,08/30/2016 06:28:00 AM,Medium,ND,PROSTITUTION,E 0RD ST/N CHARLES ST,21218,Old Goucher,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1206,,"E N 0RD ST
BALTIMORE, MD"
2521609,P162430484,08/30/2016 07:16:00 AM,Medium,ND,PROSTITUTION,E 0ST ST/N CHARLES ST,21218,Charles North,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1206,,"E N 0ST ST
BALTIMORE, MD"
2521493,P162430624,08/30/2016 08:08:00 AM,Medium,SD,PROSTITUTION,400 S PAYSON ST,21223,Carrollton Ridge,Southern,934,9,D8,Southwest Baltimore,Census Tract 2003,Tri-District,"400 S PAYSON ST
BALTIMORE, MD
(39.282792, -76.64836)"
1346593,P172950492,10/22/2017 06:03:00 AM,Medium,ND,PROSTITUTION,E 0RD ST/ST PAUL ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E 0RD ST
BALTIMORE, MD"
2521562,P162430538,08/30/2016 07:36:00 AM,Medium,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
1348225,P172941691,10/21/2017 04:05:00 PM,Medium,SD,PROSTITUTION,0TH ST/WASHBURN AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"0TH ST
BALTIMORE, MD"
2521856,P162430199,08/30/2016 02:20:00 AM,Medium,NW,PROSTITUTION,GARRISON BL/CALLAWAY AV,21216,Concerned Citizens Of Forest Park,Northwestern,642,6,D9,Forest Park/Walbrook,Census Tract 1508,,"GARRISON BL
BALTIMORE, MD"
1347697,P172942264,10/21/2017 07:18:00 PM,Medium,SE,PROSTITUTION,E FAIRMOUNT AV/N CONKLING ST,21224,Baltimore Highlands,Southeastern,223,2,D6,Orangeville/East Highlandtown,Census Tract 2604.04,,"E N FAIRMOUNT AV
BALTIMORE, MD"
1347463,P172942531,10/21/2017 08:44:00 PM,Medium,SE,PROSTITUTION,GERMAN HILL RD/BETHLEHEM AV,21222,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GERMAN HILL RD
BALTIMORE, MD"
2522145,P162423171,08/29/2016 10:53:00 PM,Medium,ND,PROSTITUTION,E 0ST ST/N CHARLES ST,21218,Charles North,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1206,,"E N 0ST ST
BALTIMORE, MD"
2522517,P162422758,08/29/2016 08:17:00 PM,Medium,SE,PROSTITUTION,S CONKLING ST/CLAREMONT ST,21224,Highlandtown,Southeastern,231,1,D6,Highlandtown,Census Tract 2608,,"S CONKLING ST
BALTIMORE, MD"
1348032,P172941904,10/21/2017 05:22:00 PM,Medium,SD,PROSTITUTION,0TH ST/E JEFFREY ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"E 0TH ST
BALTIMORE, MD"
2522722,P162422552,08/29/2016 07:06:00 PM,Medium,SW,PROSTITUTION,2800 BLK WASHINGTON BL,21230,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2502.06,,"2800 BLK
WASHINGTON BL BALTIMORE, MD"
1349359,P172940446,10/21/2017 04:56:00 AM,Medium,CD,PROSTITUTION,0 N CALVERT ST,21202,Downtown,Central,111,11,D7,Downtown/Seton Hill,Census Tract 401,,"0 N CALVERT ST
BALTIMORE, MD"
2523050,P162422181,08/29/2016 05:15:00 PM,Medium,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
2523844,P162421288,08/29/2016 12:19:00 PM,Medium,SD,PROSTITUTION,3600 PENNINGTON AV,21226,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"3600 PENNINGTON AV
BALTIMORE, MD"
2524495,P162420563,08/29/2016 07:40:00 AM,Medium,SD,PROSTITUTION,WASHBURN AV/0TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"WASHBURN AV
BALTIMORE, MD"
2524434,P162420630,08/29/2016 08:08:00 AM,Medium,NW,PROSTITUTION,GARRISON BL/DORCHESTER RD,21215,Callaway-Garrison,Northwestern,642,6,D1,Dorchester/Ashburton,Census Tract 1510,,"GARRISON BL
BALTIMORE, MD"
1350995,P172931855,10/20/2017 04:05:00 PM,Medium,SE,PROSTITUTION,BETHLEHEM AV/GRACELAND AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"BETHLEHEM AV
BALTIMORE, MD"
2524512,P162420538,08/29/2016 07:29:00 AM,Medium,ND,PROSTITUTION,E 0ST ST/N CHARLES ST,21218,Charles North,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1206,,"E N 0ST ST
BALTIMORE, MD"
1350202,P172932742,10/20/2017 08:52:00 PM,Medium,SE,PROSTITUTION,S CONKLING ST/E LOMBARD ST,21224,Baltimore Highlands,Southeastern,223,2,D6,Highlandtown,Census Tract 2608,,"S E CONKLING ST
BALTIMORE, MD"
1351008,P172931861,10/20/2017 04:02:00 PM,Medium,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
2524040,P162421083,08/29/2016 11:03:00 AM,Medium,SE,PROSTITUTION,S CONKLING ST/MT PLEASANT AV,21224,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,,"S CONKLING ST
BALTIMORE, MD"
1350899,P172931965,10/20/2017 04:44:00 PM,Medium,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
2524596,P162420445,08/29/2016 06:13:00 AM,Medium,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
2524690,P162420336,08/29/2016 04:05:00 AM,Medium,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
2524834,P162420175,08/29/2016 01:44:00 AM,Medium,ND,PROSTITUTION,E 0ST ST/N CHARLES ST,21218,Charles North,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1206,,"E N 0ST ST
BALTIMORE, MD"
1352530,P172930085,10/20/2017 12:40:00 AM,Medium,ND,PROSTITUTION,N CALVERT ST/E 0RD ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"N E CALVERT ST
BALTIMORE, MD"
2524611,P162420430,08/29/2016 06:01:00 AM,Medium,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
1351876,P172930859,10/20/2017 10:17:00 AM,Medium,SW,PROSTITUTION,2900 BLK WASHINGTON BL,21230,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2502.06,,"2900 BLK
WASHINGTON BL BALTIMORE, MD"
1352070,P172930643,10/20/2017 08:33:00 AM,Medium,SE,PROSTITUTION,GOUGH ST/S HIGHLAND AV,21224,Highlandtown,Southeastern,231,1,D6,Patterson Park North & East,Census Tract 2608,,"S GOUGH ST
BALTIMORE, MD"
2524609,P162420432,08/29/2016 06:01:00 AM,Medium,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
1351275,P172931544,10/20/2017 02:21:00 PM,Medium,SE,PROSTITUTION,S CONKLING ST/MT PLEASANT AV,21224,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,,"S CONKLING ST
BALTIMORE, MD"
2525950,P162412086,08/28/2016 05:38:00 PM,Medium,SE,PROSTITUTION,GRACELAND AV/DUNDALK AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
1353115,P172922456,10/19/2017 08:12:00 PM,Medium,NW,PROSTITUTION,GARRISON BL/FERNHILL AV,21215,Dolfield,Northwestern,643,6,D1,Dorchester/Ashburton,Census Tract 1510,,"GARRISON BL
BALTIMORE, MD"
1353516,P172922018,10/19/2017 05:58:00 PM,Medium,NW,PROSTITUTION,DORCHESTER RD/GARRISON BL,21215,Callaway-Garrison,Northwestern,642,6,D1,Dorchester/Ashburton,Census Tract 1510,,"DORCHESTER RD
BL BALTIMORE, MD"
1352924,P172922666,10/19/2017 09:24:00 PM,Medium,CD,PROSTITUTION,MADISON AV/GOLD ST,21217,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,,"MADISON AV
BALTIMORE, MD"
2526693,P162411256,08/28/2016 12:13:00 PM,Medium,SE,PROSTITUTION,GRACELAND AV/DUNDALK AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
2527093,P162410796,08/28/2016 08:36:00 AM,Medium,ND,PROSTITUTION,E 0ND ST/ST PAUL ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E 0ND ST
BALTIMORE, MD"
1354202,P172921234,10/19/2017 01:27:00 PM,Medium,SE,PROSTITUTION,BETHLEHEM AV/GRACELAND AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"BETHLEHEM AV
BALTIMORE, MD"
1354073,P172921383,10/19/2017 02:21:00 PM,Medium,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
1355688,P172912546,10/18/2017 08:29:00 PM,Medium,ND,PROSTITUTION,E 0RD ST/ST PAUL ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E 0RD ST
BALTIMORE, MD"
1355868,P172912341,10/18/2017 07:20:00 PM,Medium,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
2528097,P162403173,08/27/2016 10:17:00 PM,Medium,SD,PROSTITUTION,FAIRHAVEN AV/ELMTREE ST,21226,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"FAIRHAVEN AV
BALTIMORE, MD"
2527527,P162410303,08/28/2016 01:45:00 AM,Medium,ND,PROSTITUTION,E 0RD ST/ST PAUL ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E 0RD ST
BALTIMORE, MD"
1357428,P172910515,10/18/2017 08:18:00 AM,Medium,SW,PROSTITUTION,2800 BLK WASHINGTON BL,21230,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2502.06,,"2800 BLK
WASHINGTON BL BALTIMORE, MD"
1356636,P172911469,10/18/2017 02:49:00 PM,Medium,SW,PROSTITUTION,MILLINGTON AV/WILKENS AV,21223,Millhill,Southwestern,841,9,D8,Southwest Baltimore,Census Tract 2005,,"MILLINGTON AV
BALTIMORE, MD"
1358853,P172901957,10/17/2017 05:02:00 PM,Medium,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
2529941,P162401162,08/27/2016 10:32:00 AM,Medium,SE,PROSTITUTION,BETHLEHEM AV/GRACELAND AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"BETHLEHEM AV
BALTIMORE, MD"
2529698,P162401414,08/27/2016 12:02:00 PM,Medium,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
2530209,P162400854,08/27/2016 07:57:00 AM,Medium,NW,PROSTITUTION,GARRISON BL/GRANTLEY RD,21216,Garwyn Oaks,Northwestern,641,6,D9,Forest Park/Walbrook,Census Tract 1508,,"GARRISON BL
BALTIMORE, MD"
1358902,P172901890,10/17/2017 04:43:00 PM,Medium,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
2531147,P162393284,08/26/2016 11:05:00 PM,Medium,SE,PROSTITUTION,CLAREMONT ST/S CONKLING ST,21224,Highlandtown,Southeastern,231,1,D6,Highlandtown,Census Tract 2608,,"S CLAREMONT ST
BALTIMORE, MD"
4137931,P150631731,03/04/2015 04:04:00 PM,Medium,ED,PROSTITUTION,E MONUMENT ST/PULASKI HY,21205,Orangeville,Eastern,333,13,D6,Orangeville/East Highlandtown,Census Tract 2604.04,,"E MONUMENT ST
HY BALTIMORE, MD"
2530321,P162400725,08/27/2016 05:56:00 AM,Medium,ND,PROSTITUTION,E 0RD ST/ST PAUL ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E 0RD ST
BALTIMORE, MD"
2531773,P162392605,08/26/2016 07:11:00 PM,Medium,SD,PROSTITUTION,4200 BLK FAIRHAVEN AV,21226,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"4200 BLK FAIRHAVEN AV
BALTIMORE, MD
(39.227492, -76.590198)"
2531873,P162392501,08/26/2016 06:35:00 PM,Medium,SE,PROSTITUTION,GERMAN HILL RD/GRACELAND AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GERMAN HILL RD
BALTIMORE, MD"
1360736,P172892821,10/16/2017 10:08:00 PM,Medium,NW,PROSTITUTION,GARRISON BL/FERNHILL AV,21215,Dolfield,Northwestern,643,6,D1,Dorchester/Ashburton,Census Tract 1510,,"GARRISON BL
BALTIMORE, MD"
2533142,P162391086,08/26/2016 10:50:00 AM,Medium,SE,PROSTITUTION,DUNDALK AV/GRACELAND AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"DUNDALK AV
BALTIMORE, MD"
1361616,P172891830,10/16/2017 04:19:00 PM,Medium,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
1361889,P172891496,10/16/2017 02:18:00 PM,Medium,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
5939898,P190533768,02/22/2019 08:07:00 PM,Medium,SD,PROSTITUTION,300 BLK E JEFFREY ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"300 BLK E JEFFREY ST
BALTIMORE, MD
(39.234658, -76.608603)"
2533690,P162390431,08/26/2016 06:02:00 AM,Medium,ND,PROSTITUTION,2000 N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"2000 N CALVERT ST
BALTIMORE, MD
(39.31271, -76.613876)"
2533615,P162390516,08/26/2016 07:03:00 AM,Medium,ND,PROSTITUTION,E 0ST ST/N CHARLES ST,21218,Charles North,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1206,,"E N 0ST ST
BALTIMORE, MD"
2533172,P162391057,08/26/2016 10:39:00 AM,Medium,ND,PROSTITUTION,E 0ST ST/N CHARLES ST,21218,Charles North,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1206,,"E N 0ST ST
BALTIMORE, MD"
2533550,P162390586,08/26/2016 07:39:00 AM,Medium,ND,PROSTITUTION,E 0ST ST/N CHARLES ST,21218,Charles North,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1206,,"E N 0ST ST
BALTIMORE, MD"
1363420,P172882665,10/15/2017 09:55:00 PM,Medium,SW,PROSTITUTION,DENISON ST/ELGIN AV,21216,Walbrook,Southwestern,811,7,D9,Greater Mondawmin,Census Tract 1507.02,,"DENISON ST
BALTIMORE, MD"
2533555,P162390585,08/26/2016 07:38:00 AM,Medium,SD,PROSTITUTION,WASHBURN AV/0TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"WASHBURN AV
BALTIMORE, MD"
2534663,P162382643,08/25/2016 07:34:00 PM,Medium,ND,PROSTITUTION,E 0ST ST/N CHARLES ST,21218,Charles North,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1206,,"E N 0ST ST
BALTIMORE, MD"
2534826,P162382464,08/25/2016 06:41:00 PM,Medium,SE,PROSTITUTION,GRACELAND AV/DUNDALK AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
2535099,P162382152,08/25/2016 05:10:00 PM,Medium,NW,PROSTITUTION,4000 BLK GARRISON BL,21215,Callaway-Garrison,Northwestern,621,6,D1,Dorchester/Ashburton,Census Tract 1510,,"4000 BLK
GARRISON BL BALTIMORE, MD"
1364724,P172881245,10/15/2017 12:49:00 PM,Medium,NW,PROSTITUTION,BARRINGTON RD/GARRISON BL,21207,Callaway-Garrison,Northwestern,642,6,D1,Dorchester/Ashburton,Census Tract 1510,,"BARRINGTON RD
BL BALTIMORE, MD"
2534230,P162383119,08/25/2016 10:32:00 PM,Medium,ND,PROSTITUTION,E 0ST ST/N CHARLES ST,21218,Charles North,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1206,,"E N 0ST ST
BALTIMORE, MD"
2535537,P162381672,08/25/2016 02:42:00 PM,Medium,SD,PROSTITUTION,WASHBURN AV/0TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"WASHBURN AV
BALTIMORE, MD"
2536632,P162380446,08/25/2016 06:31:00 AM,Medium,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
2536971,P162380049,08/25/2016 12:20:00 AM,Medium,ND,PROSTITUTION,E 0ND ST/N CHARLES ST,21218,Old Goucher,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1206,,"E N 0ND ST
BALTIMORE, MD"
2536631,P162380445,08/25/2016 06:32:00 AM,Medium,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
1366756,P172872169,10/14/2017 05:57:00 PM,Medium,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
2536560,P162380531,08/25/2016 07:41:00 AM,Medium,NW,PROSTITUTION,GARRISON BL/CARLISLE AV,21216,Hanlon-Longwood,Northwestern,641,7,D9,Forest Park/Walbrook,Census Tract 1508,,"GARRISON BL
BALTIMORE, MD"
2536571,P162380511,08/25/2016 07:31:00 AM,Medium,ND,PROSTITUTION,2100 BLK N CHARLES ST,21218,Charles North,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1206,,"2100 BLK N CHARLES ST
BALTIMORE, MD
(39.313233, -76.616674)"
1368104,P172870614,10/14/2017 06:49:00 AM,Medium,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
2537234,P162372964,08/24/2016 10:16:00 PM,Medium,SE,PROSTITUTION,DUNDALK AV/HOLABIRD AV,21222,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"DUNDALK AV
BALTIMORE, MD"
1368101,P172870616,10/14/2017 06:50:00 AM,Medium,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
2537696,P162372450,08/24/2016 07:11:00 PM,Medium,SD,PROSTITUTION,0TH ST/WASHBURN AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"0TH ST
BALTIMORE, MD"
2538120,P162371989,08/24/2016 04:35:00 PM,Medium,SD,PROSTITUTION,MCHENRY ST/S MONROE ST,21223,Carrollton Ridge,Southern,934,9,D8,Southwest Baltimore,Census Tract 1903,Tri-District,"S MCHENRY ST
BALTIMORE, MD"
2538436,P162371651,08/24/2016 02:38:00 PM,Medium,SE,PROSTITUTION,S CONKLING ST/CLAREMONT ST,21224,Highlandtown,Southeastern,231,1,D6,Highlandtown,Census Tract 2608,,"S CONKLING ST
BALTIMORE, MD"
1369701,P172862040,10/13/2017 04:46:00 PM,Medium,NW,PROSTITUTION,GARRISON BL/ALTO RD,21216,Hanlon-Longwood,Northwestern,641,7,D9,Forest Park/Walbrook,Census Tract 1508,,"GARRISON BL
BALTIMORE, MD"
2538983,P162371033,08/24/2016 11:04:00 AM,Medium,SD,PROSTITUTION,0TH ST/WASHBURN AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"0TH ST
BALTIMORE, MD"
2539906,P162363379,08/23/2016 11:35:00 PM,Medium,SD,PROSTITUTION,FAIRHAVEN AV/ELMTREE ST,21226,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"FAIRHAVEN AV
BALTIMORE, MD"
1370740,P172860830,10/13/2017 09:31:00 AM,Medium,SW,PROSTITUTION,2900 BLK WASHINGTON BL,21230,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2502.06,,"2900 BLK
WASHINGTON BL BALTIMORE, MD"
2539685,P162370221,08/24/2016 01:48:00 AM,Medium,SD,PROSTITUTION,FAIRHAVEN AV/PLUM ST,21226,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"FAIRHAVEN AV
BALTIMORE, MD"
1371043,P172860475,10/13/2017 06:31:00 AM,Medium,ND,PROSTITUTION,E 0RD ST/ST PAUL ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E 0RD ST
BALTIMORE, MD"
2539072,P162370936,08/24/2016 10:24:00 AM,Medium,SD,PROSTITUTION,0RD ST/E JEFFREY ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"E 0RD ST
BALTIMORE, MD"
2539666,P162370241,08/24/2016 01:59:00 AM,Medium,SW,PROSTITUTION,WASHINGTON BL/MORRELL PARK AV,21230,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2502.06,,"WASHINGTON BL
BALTIMORE, MD"
