RecordID,CallNumber,CallDateTime,Priority,District,Description,IncidentLocation,ZipCode,Neighborhood,PoliceDistrict,PolicePost,CouncilDistrict,SheriffDistricts,Community_Statistical_Areas,Census_Tracts,VRIZones,Location
4104594,P150752614,03/16/2015 08:01:00 PM,High,ND,GAMBLING,VENABLE AV/BRENTWOOD AV,21218,Oakenshawe,Northern,512,14,D2,Greater Charles Village/Barclay,Census Tract 1202.01,,"VENABLE AV
BALTIMORE, MD"
2483115,P162552953,09/11/2016 10:40:00 PM,High,NE,GAMBLING,2800 BLK LAKE AV,21213,Belair-Edison,Northeastern,432,13,D5,Belair-Edison,Census Tract 801.01,,"2800 BLK LAKE AV
BALTIMORE, MD"
5938826,P190532551,02/22/2019 03:33:00 PM,Low,WD,GAMBLING,2400 LIBERTY HEIGHTS AV,21215,Mondawmin,Western,731,7,D9,Greater Mondawmin,Census Tract 1505,,"2400 LIBERTY HEIGHTS AV
BALTIMORE, MD
(39.31867, -76.651927)"
2483139,P162552928,09/11/2016 10:25:00 PM,High,NE,GAMBLING,2800 BLK LAKE AV,21213,Belair-Edison,Northeastern,432,13,D5,Belair-Edison,Census Tract 801.01,,"2800 BLK LAKE AV
BALTIMORE, MD"
2483051,P162553033,09/11/2016 11:12:00 PM,High,ND,GAMBLING,500 E 34TH ST,21218,Waverly,Northern,543,14,D2,The Waverlies,Census Tract 903,,"500 E 34TH ST
BALTIMORE, MD
(39.329759, -76.608754)"
2483620,P162552416,09/11/2016 07:23:00 PM,High,NE,GAMBLING,LOCH RAVEN BL/SHEFFIELD RD,21218,New Northwood,Northeastern,412,3,D4,Northwood,Census Tract 2709.03,,"LOCH RAVEN BL
BALTIMORE, MD"
2556042,P162311971,08/18/2016 04:47:00 PM,High,NE,GAMBLING,MAYFIELD AV/BELAIR RD,21213,Belair-Edison,Northeastern,432,13,D5,Belair-Edison,Census Tract 2603.01,Northeastern,"MAYFIELD AV
BALTIMORE, MD"
2558436,P162302580,08/17/2016 07:46:00 PM,High,CD,GAMBLING,2000 BLK LINDEN AV,21217,Bolton Hill,Central,132,11,D2,Midtown,Census Tract 1302,,"2000 BLK LINDEN AV
BALTIMORE, MD"
5956129,P190573753,02/26/2019 06:14:00 PM,Low,NE,GAMBLING,1900 BLK E 31ST ST,21218,Coldstream Homestead Montebello,Northeastern,411,14,D5,Midway/Coldstream,Census Tract 906,,"1900 BLK E 31ST ST
BALTIMORE, MD
(39.326339, -76.589161)"
2562173,P162291685,08/16/2016 03:17:00 PM,High,SE,GAMBLING,1000 E LOMBARD ST,21202,Jonestown,Southeastern,211,12,D7,Harbor East/Little Italy,Census Tract 302,,"1000 E LOMBARD ST
BALTIMORE, MD
(39.289261, -76.602227)"
1312880,P173071905,11/03/2017 04:24:00 PM,High,SW,GAMBLING,FREDERICK AV/S COLLINS AV,21229,Irvington,Southwestern,843,8,D10,Allendale/Irvington/S. Hilton,Census Tract 2008,,"S FREDERICK AV
BALTIMORE, MD"
1312675,P173072140,11/03/2017 05:31:00 PM,High,NW,GAMBLING,QUEENSBERRY AV/W GARRISON AV,21215,Central Park Heights,Northwestern,614,6,D1,Pimlico/Arlington/Hilltop,Census Tract 2717,,"W QUEENSBERRY AV
BALTIMORE, MD"
2567362,P162272208,08/14/2016 07:00:00 PM,High,ED,GAMBLING,2300 E PRESTON ST,21213,Broadway East,Eastern,331,13,D5,Clifton-Berea,Census Tract 804,,"2300 E PRESTON ST
BALTIMORE, MD
(39.305709, -76.585103)"
4115768,P150713205,03/12/2015 09:53:00 PM,High,NW,GAMBLING,W GARRISON AV/QUEENSBERRY AV,21215,Central Park Heights,Northwestern,614,6,D1,Pimlico/Arlington/Hilltop,Census Tract 2717,,"W GARRISON AV
BALTIMORE, MD"
4116081,P150712855,03/12/2015 07:58:00 PM,High,SW,GAMBLING,BENKERT AV/W CATON AV,21229,Saint Josephs,Southwestern,842,8,D10,Allendale/Irvington/S. Hilton,Census Tract 2007.02,,"W BENKERT AV
BALTIMORE, MD"
4115960,P150712994,03/12/2015 08:38:00 PM,High,ND,GAMBLING,FRISBY ST/MCKEWIN AV,21218,Waverly,Northern,543,14,D2,The Waverlies,Census Tract 903,,"FRISBY ST
BALTIMORE, MD"
2570408,P162262221,08/13/2016 04:37:00 PM,High,ND,GAMBLING,1100 GORSUCH AV,21218,Better Waverly,Northern,513,14,D5,The Waverlies,Census Tract 905,,"1100 GORSUCH AV
BALTIMORE, MD
(39.325625, -76.602414)"
5963795,P190592399,02/28/2019 01:38:00 PM,Low,ED,GAMBLING,1200 BLK N PATTERSON PARK AV,21213,Broadway East,Eastern,331,13,D5,Clifton-Berea,Census Tract 804,Eastern2,"1200 BLK N PATTERSON PARK AV
BALTIMORE, MD
(39.304774, -76.585501)"
1320773,P173042343,10/31/2017 07:03:00 PM,High,NE,GAMBLING,GLENARM AV/BELAIR RD,21206,Cedmont,Northeastern,445,2,D4,Cedonia/Frankford,Census Tract 2601.01,,"GLENARM AV
BALTIMORE, MD"
2506034,P162481116,09/04/2016 11:42:00 AM,High,NW,GAMBLING,NORFOLK AV/CHELSEA TE,21216,Concerned Citizens Of Forest Park,Northwestern,642,6,D9,Forest Park/Walbrook,Census Tract 1509,,"NORFOLK AV
TE BALTIMORE, MD"
2507902,P162472379,09/03/2016 06:46:00 PM,High,SE,GAMBLING,0 S POTOMAC ST,21224,Patterson Park Neighborhood,Southeastern,222,1,D6,Patterson Park North & East,Census Tract 102,,"0 S POTOMAC ST
BALTIMORE, MD"
1331100,P173002639,10/27/2017 08:04:00 PM,High,NE,GAMBLING,6000 DAYWALT AV,21206,Cedonia,Northeastern,441,2,D6,Claremont/Armistead,Census Tract 2604.03,,"6000 DAYWALT AV
BALTIMORE, MD"
1331176,P173002572,10/27/2017 07:41:00 PM,High,NE,GAMBLING,6000 DAYWALT AV,21206,Cedonia,Northeastern,441,2,D6,Claremont/Armistead,Census Tract 2604.03,,"6000 DAYWALT AV
BALTIMORE, MD"
2509936,P162470131,09/03/2016 12:51:00 AM,High,ED,GAMBLING,JEFFERSON ST/N CHESTER ST,21205,CARE,Eastern,321,13,D5,Oldtown/Middle East,Census Tract 603,,"N JEFFERSON ST
BALTIMORE, MD"
2510170,P162463321,09/02/2016 11:13:00 PM,High,ED,GAMBLING,2300 BLK E HOFFMAN ST,21213,Broadway East,Eastern,331,13,D5,Clifton-Berea,Census Tract 804,,"2300 BLK E HOFFMAN ST
BALTIMORE, MD
(39.306783, -76.585171)"
4124894,P150682528,03/09/2015 07:40:00 PM,High,NE,GAMBLING,PARKLAWN AV/MAYFIELD AV,21213,Belair-Edison,Northeastern,432,13,D5,Belair-Edison,Census Tract 801.01,,"PARKLAWN AV
BALTIMORE, MD"
2511339,P162462036,09/02/2016 04:45:00 PM,High,ND,GAMBLING,1300 W OLD COLD SPRING LN,21209,Medfield,Northern,541,7,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1308.03,,"1300 W OLD COLD SPRING LN
BALTIMORE, MD
(39.343462, -76.641635)"
1333906,P172992532,10/26/2017 07:53:00 PM,High,NE,GAMBLING,GLENARM AV/BELAIR RD,21206,Cedmont,Northeastern,445,2,D4,Cedonia/Frankford,Census Tract 2601.01,,"GLENARM AV
BALTIMORE, MD"
1339490,P172972792,10/24/2017 08:13:00 PM,High,NE,GAMBLING,BELAIR RD/CENTURY RD,21206,Cedmont,Northeastern,445,2,D4,Cedonia/Frankford,Census Tract 2601.01,,"BELAIR RD
BALTIMORE, MD"
2516796,P162442662,08/31/2016 07:06:00 PM,High,SW,GAMBLING,100 BLK N KOSSUTH ST,21229,Saint Josephs,Southwestern,842,8,D10,Allendale/Irvington/S. Hilton,Census Tract 2007.01,,"100 BLK N KOSSUTH ST
BALTIMORE, MD"
1339953,P172972278,10/24/2017 05:46:00 PM,High,NE,GAMBLING,5900 BLK BELAIR RD,21206,Glenham-Belhar,Northeastern,425,2,D4,Hamilton,Census Tract 2601.01,,"5900 BLK BELAIR RD
BALTIMORE, MD"
5973387,P190613308,03/02/2019 05:09:00 PM,Medium,ND,GAMBLING,3200 GREENMOUNT AV,21218,Better Waverly,Northern,513,14,D5,The Waverlies,Census Tract 905,,"3200 GREENMOUNT AV
BALTIMORE, MD
(39.327394, -76.609419)"
2519015,P162440117,08/31/2016 01:11:00 AM,High,ED,GAMBLING,2300 E HOFFMAN ST,21213,Broadway East,Eastern,331,13,D5,Clifton-Berea,Census Tract 804,,"2300 E HOFFMAN ST
BALTIMORE, MD
(39.306783, -76.585171)"
1344885,P172952371,10/22/2017 09:13:00 PM,High,NE,GAMBLING,5900 BLK BELAIR RD,21206,Glenham-Belhar,Northeastern,425,2,D4,Hamilton,Census Tract 2601.01,,"5900 BLK BELAIR RD
BALTIMORE, MD"
1345534,P172951668,10/22/2017 04:50:00 PM,High,SW,GAMBLING,FREDERICK AV/S PULASKI ST,21223,Carrollton Ridge,Southwestern,842,9,D8,Southwest Baltimore,Census Tract 2003,Tri-District,"S FREDERICK AV
BALTIMORE, MD"
1348286,P172941633,10/21/2017 03:40:00 PM,High,NW,GAMBLING,GWYNNS FALLS PY/N HILTON ST,21216,Hanlon-Longwood,Northwestern,641,7,D9,Greater Mondawmin,Census Tract 1507.01,,"N GWYNNS FALLS PY
BALTIMORE, MD"
2525380,P162412689,08/28/2016 09:08:00 PM,High,CD,GAMBLING,1500 SHIELDS PL,21217,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1402,Central,"1500 SHIELDS PL
BALTIMORE, MD
(39.301093, -76.634262)"
2526319,P162411662,08/28/2016 02:58:00 PM,High,CD,GAMBLING,2000 BLK LINDEN AV,21217,Bolton Hill,Central,132,11,D2,Midtown,Census Tract 1302,,"2000 BLK LINDEN AV
BALTIMORE, MD"
2526215,P162411776,08/28/2016 03:42:00 PM,High,SW,GAMBLING,N MONASTERY AV/W LEXINGTON ST,21229,Allendale,Southwestern,843,8,D10,Allendale/Irvington/S. Hilton,Census Tract 2007.01,,"N W MONASTERY AV
BALTIMORE, MD"
5981210,P190632942,03/04/2019 04:11:00 PM,Low,NE,GAMBLING,1900 E 31ST ST,21218,Coldstream Homestead Montebello,Northeastern,411,14,D5,Midway/Coldstream,Census Tract 906,,"1900 E 31ST ST
BALTIMORE, MD
(39.326339, -76.589161)"
2531552,P162392831,08/26/2016 08:32:00 PM,High,ND,GAMBLING,BRENTWOOD AV/VENABLE AV,21218,Oakenshawe,Northern,512,14,D2,Greater Charles Village/Barclay,Census Tract 1202.01,,"BRENTWOOD AV
BALTIMORE, MD"
5940001,P190533907,02/22/2019 08:45:00 PM,Low,NW,GAMBLING,4100 BLK CALLAWAY AV,21215,Callaway-Garrison,Northwestern,642,6,D1,Dorchester/Ashburton,Census Tract 1511,,"4100 BLK CALLAWAY AV
BALTIMORE, MD
(39.335794, -76.676731)"
2534631,P162382673,08/25/2016 07:45:00 PM,High,ED,GAMBLING,1300 N MONTFORD AV,21213,Broadway East,Eastern,331,13,D5,Clifton-Berea,Census Tract 804,,"1300 N MONTFORD AV
BALTIMORE, MD
(39.306102, -76.584166)"
1367144,P172871711,10/14/2017 03:11:00 PM,High,SD,GAMBLING,W OSTEND ST/WARD ST,21230,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"W OSTEND ST
BALTIMORE, MD"
1366674,P172872242,10/14/2017 06:29:00 PM,High,NW,GAMBLING,QUEENSBERRY AV/W GARRISON AV,21215,Central Park Heights,Northwestern,614,6,D1,Pimlico/Arlington/Hilltop,Census Tract 2717,,"W QUEENSBERRY AV
BALTIMORE, MD"
5942654,P190542275,02/23/2019 02:38:00 PM,Low,NE,GAMBLING,5000 SINCLAIR LN,21206,Frankford,Northeastern,443,2,D6,Cedonia/Frankford,Census Tract 2602.03,,"5000 SINCLAIR LN
BALTIMORE, MD
(39.322384, -76.545701)"
2539965,P162363318,08/23/2016 11:10:00 PM,High,SD,GAMBLING,SARGEANT ST/W OSTEND ST,21223,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"W SARGEANT ST
BALTIMORE, MD"
2541204,P162361952,08/23/2016 04:12:00 PM,High,ND,GAMBLING,VENABLE AV/BRENTWOOD AV,21218,Oakenshawe,Northern,512,14,D2,Greater Charles Village/Barclay,Census Tract 1202.01,,"VENABLE AV
BALTIMORE, MD"
2543107,P162353276,08/22/2016 10:52:00 PM,High,SD,GAMBLING,SARGEANT ST/W OSTEND ST,21223,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"W SARGEANT ST
BALTIMORE, MD"
2543608,P162352750,08/22/2016 07:46:00 PM,High,ED,GAMBLING,1200-BL E LANVALE ST,21202,Oliver,Eastern,343,12,D5,Greenmount East,Census Tract 909,Eastern1,"1200 BL E LANVALE ST
BALTIMORE, MD
(39.309288, -76.602216)"
1375554,P172841286,10/11/2017 12:42:00 PM,High,NW,GAMBLING,REISTERSTOWN RD/W STRATHMORE AV,21215,Reisterstown Station,Northwestern,631,5,D1,Glen-Fallstaff,Census Tract 2801.01,,"W REISTERSTOWN RD
BALTIMORE, MD"
2544571,P162351686,08/22/2016 02:30:00 PM,High,NW,GAMBLING,4400 PARK HEIGHTS AV,21215,Central Park Heights,Northwestern,614,6,D1,Southern Park Heights,Census Tract 2716,,"4400 PARK HEIGHTS AV
BALTIMORE, MD
(39.34038, -76.667012)"
2544779,P162351450,08/22/2016 01:16:00 PM,High,NE,GAMBLING,3700 BLK SPRINGWOOD AV,21206,Glenham-Belhar,Northeastern,425,2,D4,Hamilton,Census Tract 2704.01,,"3700 BLK SPRINGWOOD AV
BALTIMORE, MD
(39.350103, -76.544033)"
5947173,P190552892,02/24/2019 05:35:00 PM,Low,NE,GAMBLING,4700 SHAMROCK AV,21206,Parkside,Northeastern,442,2,D6,Cedonia/Frankford,Census Tract 2602.02,,"4700 SHAMROCK AV
BALTIMORE, MD
(39.32318, -76.556926)"
5947809,P190553551,02/24/2019 08:08:00 PM,Low,NE,GAMBLING,1900 E 31ST ST,21218,Coldstream Homestead Montebello,Northeastern,411,14,D5,Midway/Coldstream,Census Tract 906,,"1900 E 31ST ST
BALTIMORE, MD
(39.326339, -76.589161)"
5947890,P190553707,02/24/2019 08:31:00 PM,Low,CD,GAMBLING,1500 PENNSYLVANIA AV,21217,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1402,Central,"1500 PENNSYLVANIA AV
BALTIMORE, MD
(39.301922, -76.632707)"
5947284,P190552993,02/24/2019 05:54:00 PM,Low,NW,GAMBLING,3900 BAREVA RD,21215,East Arlington,Northwestern,643,6,D1,Dorchester/Ashburton,Census Tract 1511,,"3900 BAREVA RD
BALTIMORE, MD
(39.333521, -76.672404)"
2546928,P162342068,08/21/2016 05:43:00 PM,High,SW,GAMBLING,100 BLK N KOSSUTH ST,21229,Saint Josephs,Southwestern,842,8,D10,Allendale/Irvington/S. Hilton,Census Tract 2007.01,,"100 BLK N KOSSUTH ST
BALTIMORE, MD"
2548518,P162340316,08/21/2016 02:07:00 AM,High,SD,GAMBLING,1200 BLK SARGEANT ST,21223,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"1200 BLK SARGEANT ST
BALTIMORE, MD
(39.282038, -76.63457)"
2550035,P162332003,08/20/2016 03:46:00 PM,High,SW,GAMBLING,S PAYSON ST/FREDERICK AV,21223,Carrollton Ridge,Southwestern,842,9,D8,Southwest Baltimore,Census Tract 2003,Tri-District,"S PAYSON ST
BALTIMORE, MD"
1386228,P172801817,10/07/2017 03:24:00 PM,High,NE,GAMBLING,CHESLEY AV/FAIRDEL AV,21234,Overlea,Northeastern,424,2,D4,Harford/Echodale,Census Tract 2705.01,,"CHESLEY AV
BALTIMORE, MD"
2552079,P162323156,08/19/2016 10:23:00 PM,High,SW,GAMBLING,S BENTALOU ST/ASHTON ST,21223,Carrollton Ridge,Southwestern,841,9,D8,Southwest Baltimore,Census Tract 2005,Tri-District,"S BENTALOU ST
BALTIMORE, MD"
1388568,P172792715,10/06/2017 07:31:00 PM,High,ND,GAMBLING,GREENMOUNT AV/YORK RD,21218,Guilford,Northern,542,4,D2,North Baltimore/Guilford/Homeland,Census Tract 901,,"GREENMOUNT AV
BALTIMORE, MD"
1392007,P172782180,10/05/2017 05:19:00 PM,High,NE,GAMBLING,2800 BLK BRENDAN AV,21213,Belair-Edison,Northeastern,432,13,D5,Belair-Edison,Census Tract 801.01,,"2800 BLK BRENDAN AV
BALTIMORE, MD"
1391744,P172782469,10/05/2017 06:41:00 PM,High,ND,GAMBLING,W 0TH ST/MILES AV,21211,Remington,Northern,511,12,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1207,,"W 0TH ST
BALTIMORE, MD"
1391805,P172782399,10/05/2017 06:21:00 PM,High,SD,GAMBLING,W OSTEND ST/WARD ST,21230,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"W OSTEND ST
BALTIMORE, MD"
2555379,P162312694,08/18/2016 08:37:00 PM,High,SD,GAMBLING,S PAYSON ST/W PRATT ST,21223,Carrollton Ridge,Southern,934,9,D8,Southwest Baltimore,Census Tract 2003,Tri-District,"S W PAYSON ST
BALTIMORE, MD"
1397103,P172762765,10/03/2017 08:46:00 PM,High,NW,GAMBLING,3900 BLK BAREVA RD,21215,East Arlington,Northwestern,643,6,D1,Dorchester/Ashburton,Census Tract 1511,,"3900 BLK BAREVA RD
BALTIMORE, MD"
1397284,P172762566,10/03/2017 07:38:00 PM,High,ND,GAMBLING,W 0TH ST/MILES AV,21211,Remington,Northern,511,12,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1207,,"W 0TH ST
BALTIMORE, MD"
2575700,P162243186,08/11/2016 10:01:00 PM,High,ND,GAMBLING,GORSUCH AV/INDEPENDENCE ST,21218,Better Waverly,Northeastern,412,14,D5,The Waverlies,Census Tract 905,,"GORSUCH AV
BALTIMORE, MD"
1400765,P172751670,10/02/2017 03:56:00 PM,High,ND,GAMBLING,GORSUCH AV/INDEPENDENCE ST,21218,Better Waverly,Northeastern,412,14,D5,The Waverlies,Census Tract 905,,"GORSUCH AV
BALTIMORE, MD"
2581934,P162222908,08/09/2016 09:16:00 PM,High,ND,GAMBLING,900 MONTPELIER ST,21218,Better Waverly,Northern,513,14,D5,The Waverlies,Census Tract 905,,"900 MONTPELIER ST
BALTIMORE, MD
(39.325086, -76.605088)"
2581846,P162223006,08/09/2016 09:51:00 PM,High,NW,GAMBLING,3400 PIEDMONT AV,21216,Hanlon-Longwood,Northwestern,641,7,D9,Forest Park/Walbrook,Census Tract 1508,,"3400 PIEDMONT AV
BALTIMORE, MD
(39.316275, -76.674633)"
2582709,P162222035,08/09/2016 04:55:00 PM,High,NW,GAMBLING,2300 BLK TIOGA PY,21215,Druid Hill Park,Northwestern,611,7,D2,Penn North/Reservoir Hill,Census Tract 1304,,"2300 BLK
TIOGA PY BALTIMORE, MD"
2582369,P162222432,08/09/2016 06:39:00 PM,High,NW,GAMBLING,2300 BLK TIOGA PY,21215,Druid Hill Park,Northwestern,611,7,D2,Penn North/Reservoir Hill,Census Tract 1304,,"2300 BLK
TIOGA PY BALTIMORE, MD"
1408270,P172722425,09/29/2017 06:26:00 PM,High,SW,GAMBLING,N HILTON ST/N KOSSUTH ST,21229,Carroll-South Hilton,Southwestern,842,9,D10,Allendale/Irvington/S. Hilton,Census Tract 2006,,"N N HILTON ST
BALTIMORE, MD"
2585018,P162212986,08/08/2016 08:25:00 PM,High,CD,GAMBLING,PENNSYLVANIA AV/PITCHER ST,21217,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1402,Central,"PENNSYLVANIA AV
BALTIMORE, MD"
1414274,P172702203,09/27/2017 05:32:00 PM,High,SW,GAMBLING,W PRATT ST/S PULASKI ST,21223,Carrollton Ridge,Southern,934,9,D8,Southwest Baltimore,Census Tract 2003,Tri-District,"W S PRATT ST
BALTIMORE, MD"
2591388,P162192536,08/06/2016 07:22:00 PM,High,ND,GAMBLING,E 0TH ST/GREENMOUNT AV,21218,Oakenshawe,Northern,512,14,D2,Greater Charles Village/Barclay,Census Tract 903,,"E 0TH ST
BALTIMORE, MD"
2593876,P162183269,08/05/2016 10:39:00 PM,High,WD,GAMBLING,BAKER ST/MCKEAN AV,21217,Sandtown-Winchester,Western,742,7,D8,Sandtown-Winchester/Harlem Park,Census Tract 1502,Western,"BAKER ST
BALTIMORE, MD"
2594587,P162182491,08/05/2016 06:20:00 PM,High,ND,GAMBLING,400 BLK VENABLE AV,21218,Oakenshawe,Northern,512,14,D2,Greater Charles Village/Barclay,Census Tract 1202.01,,"400 BLK VENABLE AV
BALTIMORE, MD
(39.329246, -76.610921)"
1425007,P172662526,09/23/2017 08:03:00 PM,High,SW,GAMBLING,CLIFTON AV/GARRISON BL,21216,Mount Holly,Southwestern,812,7,D9,Greater Rosemont,Census Tract 1506,,"CLIFTON AV
BL BALTIMORE, MD"
1425140,P172662379,09/23/2017 07:19:00 PM,High,SW,GAMBLING,ALLENDALE ST/EDMONDSON AV,21229,Edgewood,Southwestern,844,8,D10,Edmondson Village,Census Tract 2007.01,,"ALLENDALE ST
BALTIMORE, MD"
1425588,P172661877,09/23/2017 04:35:00 PM,High,SD,GAMBLING,W PRATT ST/S PAYSON ST,21223,Carrollton Ridge,Southern,934,9,D8,Southwest Baltimore,Census Tract 2003,Tri-District,"W S PRATT ST
BALTIMORE, MD"
1428190,P172652317,09/22/2017 05:53:00 PM,High,NW,GAMBLING,3900 BLK BAREVA RD,21215,East Arlington,Northwestern,643,6,D1,Dorchester/Ashburton,Census Tract 1511,,"3900 BLK BAREVA RD
BALTIMORE, MD"
2600234,P162163145,08/03/2016 10:23:00 PM,High,NE,GAMBLING,5900 BLK BELLE VISTA AV,21206,Glenham-Belhar,Northeastern,425,2,D4,Hamilton,Census Tract 2704.01,,"5900 BLK BELLE VISTA AV
BALTIMORE, MD"
2600327,P162163039,08/03/2016 09:54:00 PM,High,NE,GAMBLING,FINDLAY RD/LAKE AV,21213,Belair-Edison,Northeastern,432,13,D5,Belair-Edison,Census Tract 2603.01,Northeastern,"FINDLAY RD
BALTIMORE, MD"
2600350,P162163004,08/03/2016 09:49:00 PM,High,NE,GAMBLING,5900 BLK BELLE VISTA AV,21206,Glenham-Belhar,Northeastern,425,2,D4,Hamilton,Census Tract 2704.01,,"5900 BLK BELLE VISTA AV
BALTIMORE, MD"
2601434,P162161848,08/03/2016 03:53:00 PM,High,NW,GAMBLING,3300 GARRISON BL,21216,Central Forest Park,Northwestern,621,6,D1,Dorchester/Ashburton,Census Tract 1510,,"3300 GARRISON
BL BALTIMORE, MD
(39.326683, -76.68258)"
6002135,P190682574,03/09/2019 04:09:00 PM,Low,ED,GAMBLING,1200 BLK N POTOMAC ST,21213,Berea,Eastern,332,13,D5,Clifton-Berea,Census Tract 803.02,,"1200 BLK N POTOMAC ST
BALTIMORE, MD
(39.305147, -76.575615)"
1437951,P172620771,09/19/2017 10:08:00 AM,High,CD,GAMBLING,2400 BLK LINDEN AV,21217,Reservoir Hill,Central,133,7,D2,Penn North/Reservoir Hill,Census Tract 1302,,"2400 BLK LINDEN AV
BALTIMORE, MD"
2607189,P162142345,08/01/2016 05:48:00 PM,High,ND,GAMBLING,5600 THE ALAMEDA,21239,Woodbourne Heights,Northeastern,414,4,D3,Loch Raven,Census Tract 2708.02,,"5600 THE
ALAMEDA BALTIMORE, MD
(39.025014, -94.568094)"
2607133,P162142397,08/01/2016 06:04:00 PM,High,NE,GAMBLING,4000 BLK RAVENWOOD AV,21213,Belair-Edison,Northeastern,432,13,D6,Belair-Edison,Census Tract 2603.02,,"4000 BLK RAVENWOOD AV
BALTIMORE, MD"
6005849,P190692279,03/10/2019 03:20:00 PM,Low,CD,GAMBLING,1500 PENNSYLVANIA AV,21217,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1402,Central,"1500 PENNSYLVANIA AV
BALTIMORE, MD
(39.301922, -76.632707)"
2610157,P162132154,07/31/2016 06:04:00 PM,High,ED,GAMBLING,AISQUITH ST/E NORTH AV,21202,Oliver,Eastern,343,12,D5,Greenmount East,Census Tract 909,Eastern1,"E AISQUITH ST
BALTIMORE, MD"
2609688,P162132667,07/31/2016 09:06:00 PM,High,CD,GAMBLING,EDMONDSON AV/BRUNE ST,21201,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1703,Central,"EDMONDSON AV
BALTIMORE, MD"
2609605,P162132755,07/31/2016 09:39:00 PM,High,CD,GAMBLING,EDMONDSON AV/BRUNE ST,21201,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1703,Central,"EDMONDSON AV
BALTIMORE, MD"
6006431,P190692899,03/10/2019 05:35:00 PM,Low,WD,GAMBLING,1900 BLK WALBROOK AV,21217,Mondawmin,Western,731,7,D9,Greater Mondawmin,Census Tract 1504,Western,"1900 BLK WALBROOK AV
BALTIMORE, MD
(39.310822, -76.648371)"
2609439,P162132948,07/31/2016 10:51:00 PM,High,CD,GAMBLING,2000 BLK ETTING ST,21217,Druid Heights,Central,131,11,D8,Upton/Druid Heights,Census Tract 1403,,"2000 BLK ETTING ST
BALTIMORE, MD
(39.307095, -76.635897)"
2610491,P162131788,07/31/2016 04:10:00 PM,High,ND,GAMBLING,6200 THE ALAMEDA,21239,Glen Oaks,Northern,522,4,D3,Loch Raven,Census Tract 2708.01,,"6200 THE
ALAMEDA BALTIMORE, MD
(39.014663, -94.570381)"
2610428,P162131855,07/31/2016 04:32:00 PM,High,NW,GAMBLING,3900 DUVALL AV,21216,Windsor Hills,Northwestern,641,6,D9,Forest Park/Walbrook,Census Tract 1509,,"3900 DUVALL AV
BALTIMORE, MD
(39.320014, -76.683067)"
1444267,P172592654,09/16/2017 08:50:00 PM,High,NW,GAMBLING,3900 BLK BAREVA RD,21215,East Arlington,Northwestern,643,6,D1,Dorchester/Ashburton,Census Tract 1511,,"3900 BLK BAREVA RD
BALTIMORE, MD"
2611303,P162130915,07/31/2016 10:35:00 AM,High,NW,GAMBLING,MANHATTAN AV/MAGNOLIA AV,21215,Glen,Northwestern,632,5,D1,Glen-Fallstaff,Census Tract 2719,,"MANHATTAN AV
BALTIMORE, MD"
2615292,P162113459,07/29/2016 11:52:00 PM,High,ND,GAMBLING,500 BLK E 34TH ST,21218,Oakenshawe,Northern,512,14,D2,Greater Charles Village/Barclay,Census Tract 903,,"500 BLK E 34TH ST
BALTIMORE, MD
(39.329759, -76.608754)"
6011153,P190703764,03/11/2019 06:22:00 PM,Low,SW,GAMBLING,1900 N ROSEDALE ST,21216,Walbrook,Southwestern,811,7,D9,Greater Rosemont,Census Tract 1506,,"1900 N ROSEDALE ST
BALTIMORE, MD
(39.30901, -76.669302)"
6011331,P190703964,03/11/2019 07:04:00 PM,Low,ED,GAMBLING,1200 N POTOMAC ST,21213,Berea,Eastern,332,13,D5,Clifton-Berea,Census Tract 803.02,,"1200 N POTOMAC ST
BALTIMORE, MD
(39.305147, -76.575615)"
6011338,P190703971,03/11/2019 07:05:00 PM,Low,NE,GAMBLING,2800 BLK MAYFIELD AV,21213,Belair-Edison,Northeastern,432,13,D5,Belair-Edison,Census Tract 801.01,,"2800 BLK MAYFIELD AV
BALTIMORE, MD
(39.323409, -76.574671)"
1453296,P172562048,09/13/2017 05:12:00 PM,High,SW,GAMBLING,FREDERICK AV/S PULASKI ST,21223,Carrollton Ridge,Southwestern,842,9,D8,Southwest Baltimore,Census Tract 2003,Tri-District,"S FREDERICK AV
BALTIMORE, MD"
